Hugo	CD4+_T_cells_BGI_output2	CD4+_T_cells_BGI_output1	CD4+_T_cells_BGI_output3	CD8+_T_cells_BGI_output2	Monocytes_BGI_output2	Monocytes_BGI_output3	Monocytes_BGI	CD8+_T_cells_BGI_output3	Monocytes_BGI_output1	CD8+_T_cells_BGI	CD8+_T_cells_BGI_output1	CD4+_T_cells_BGI
CXXC5	3.137952	3.138471	3.137952	3.585402	35.078888	35.078888	33.833526	3.585592	35.083089	3.3315930000000002	3.585402	2.190075
CYB561	27.65290710293988	27.6508527029403	27.65290710293988	35.4325363	10.8134044	10.8134044	10.444226800000001	35.4352321	10.8156426	35.1994691	35.4325363	29.2937784
CYB561A3	28.9122590151812	28.9135920151502	28.9122590151812	18.761443025	48.2004443	48.2004443	49.1577233	18.759901177	48.2073039	19.315286	18.761443025	27.728543
CYB561D1	7.850349	7.849544	7.850349	5.392256929999999	3.9873905501899998	3.9873905501899998	4.0782674933	5.3932886600000005	3.98803135883	5.6901721	5.392256929999999	7.189362
CYB561D2	26.983505	26.98176	26.983505	31.06688	43.8308783	43.8308783	43.382768	31.07	43.8383972	31.709567	31.06688	27.320173
CYB5A	7.5089619999999995	7.508805	7.5089619999999995	8.083895	5.4746559999999995	5.4746559999999995	4.4509979	8.084249	5.476184	7.545985	8.083895	7.945769
CYB5AP4	0	0	0	0	0	0	0	0	0	0	0	0
CYB5AP5	0	0	0	0	0	0	0	0	0	0	0	0
CYB5B	34.8834480139872	34.8832180139801	34.8834480139872	21.506358	19.751735000369788	19.751735000369788	20.064599400585294	21.506444000000002	19.756873000369914	21.060769999999998	21.506358	31.85631000768148
CYB5D1	5.07367	5.073134	5.07367	6.514601	4.4842629999999994	4.4842629999999994	4.536379	6.515456	4.485187	6.643606	6.514601	4.958378
CYB5D2	4.01229	4.01213	4.01229	3.293152	8.56925	8.56925	7.935153000000001	3.293292	8.57096	4.183232	3.293152	3.924139
CYB5R1	23.814086	23.812405000000002	23.814086	20.8801286	31.324835999999998	31.324835999999998	31.4643681	20.8830459	31.330362	21.3199279	20.8801286	25.205003
CYB5R2	0.540794	0.54079	0.540794	0.67314740434	0.7759370000000001	0.7759370000000001	0.6111208	0.6731182906000001	0.776181	0.5323875	0.67314740434	0.4234139
CYB5R3	53.357239	53.351279	53.357239	48.883117	93.502141	93.502141	93.616496	48.892638	93.516081	50.955819999999996	48.883117	52.066921
CYB5R4	21.08446	21.08406	21.08446	13.87854	29.65177	29.65177	29.74607	13.87885	29.66025	14.84063	13.87854	21.61266
CYB5RL	1.597052	1.596812	1.597052	2.0508376	1.727919	1.727919	1.316573	2.0513708999999998	1.7284490000000001	2.1118907	2.0508376	1.66774638
CYBA	400.102656	400.104195	400.102656	540.810379	1494.4914199999998	1494.4914199999998	1504.27914	540.83287	1494.7975000000001	547.8066160000001	540.810379	394.89487399999996
CYBB	0.468789	0.468722	0.468789	0.585505	301.29501	301.29501	301.94780000000003	0.58546	301.34567	0.41648	0.585505	0.420347
CYBRD1	0.8863413	0.8863122	0.8863413	1.4822905	19.1239484	19.1239484	18.812327800000002	1.4823089	19.127385299999997	1.536677	1.4822905	0.958708
CYC1	40.499216999999994	40.495489	40.499216999999994	42.372198	93.268361	93.268361	92.578734	42.377725	93.28232700000001	41.531429	42.372198	38.834123000000005
CYCS	107.4697	107.4718	107.4697	85.40155999999999	31.39378	31.39378	31.149542999999998	85.39546999999999	31.40043	84.76249	85.40155999999999	105.8105
CYCSP1	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP10	0.214949	0.215014	0.214949	0.608713	0	0	0	0.608426	0	1.01406	0.608713	0.215044
CYCSP11	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP12	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP17	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP19	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP2	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP20	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP22	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP23	0.0709897	0.0710497	0.0709897	0	0	0	0	0	0	0	0	0.0944009
CYCSP24	0	0	0	0.174749	0	0	0	0.174685	0	0.349436	0.174749	0.3725
CYCSP25	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP26	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP27	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP28	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP29	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP30	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP32	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP33	0	0	0	0.326599	0	0	0	0.326526	0	0.163282	0.326599	0
CYCSP34	1.4046	1.40505	1.4046	0	0	0	0	0	0	0	0	1.00415
CYCSP35	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP38	0.715993	0.716128	0.715993	1.85146	0	0	0	1.85088	0	1.00958	1.85146	0.895875
CYCSP39	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP4	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP40	0.429898	0.430027	0.429898	0.202904	1.24351	1.24351	1.24493	0.202809	1.24271	0.202813	0.202904	0.215044
CYCSP41	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP42	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP43	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP44	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP45	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP46	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP48	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP49	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP5	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP51	0	0	0	0	0.755406	0.755406	0.151209	0	0.755794	0	0	0
CYCSP52	2.50781	2.5085	2.50781	4.35717	0.318083	0.318083	0.636633	4.35568	0.318075	3.81321	4.35717	3.28243
CYCSP53	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP55	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP6	0	0	0	0	0	0	0	0	0	0	0	0
CYCSP8	0	0	0	0	0	0	0	0	0	0	0	0
CYCTP	0	0	0	0	0	0	0	0	0	0	0	0
CYFIP1	6.470645800247	6.470384821027	6.470645800247	4.519138	41.611143	41.611143	41.1045266	4.519070999999999	41.621138	4.5945267	4.519138	5.625766600268155
CYFIP2	193.6962600127596	193.6975570127482	193.6962600127596	197.869146285585	34.047144886	34.047144886	32.6815266	197.85378729251698	34.053772977	194.5967739533	197.869146285585	191.732945
CYGB	0.0460038	0.0460015	0.0460038	0.2926952	0	0	0	0.29273530000000003	0	0.42468670000000003	0.2926952	0.138001
CYHR1	18.231606	18.230235	18.231606	21.736676	33.023522	33.023522	33.293428	21.739356	33.02816	21.41235	21.736676	18.492262
CYLC1	0	0	0	0.0533632	0	0	0	0.0533741	0	0.0533883	0.0533632	0
CYLC2	0.173708	0.173687	0.173708	0.0912246	0	0	0.013842	0.0912436	0	0.106042	0.0912246	0.106781
CYLD	229.23554000000001	229.2136	229.23554000000001	147.77741002629	32.25484834	32.25484834	33.492417	147.79789601251	32.259723139	145.311667	147.77741002629	226.745679
CYMP	0	0	0	0	0	0	0	0	0	0	0	0
CYP11A1	0.145629	0.145618	0.145629	0.0979846	0.312974	0.312974	0.142512	0.0979959	0.313012	0.19638879999999997	0.0979846	0.1085
CYP11B1	0	0	0	0.226556	0	0	0	0.2265745	0	0.1811544	0.226556	0
CYP11B2	0	0	0	0.0186675	0	0	0	0.0186717	0	0.0280149	0.0186675	0
CYP17A1	1.291371	1.2922258	1.291371	0.581893	1.0051412	1.0051412	1.1742039	0.581816	1.003495	0.9249115	0.581893	2.008953
CYP19A1	0	0	0	0	0.0343411	0.0343411	0.0343502	0	0.0343502	0	0	0
CYP1A1	0.100308	0.100297	0.100308	0.0253028	0.108948	0.108948	0.108976	0.0253066	0.108976	0.0827798	0.0253028	0.0601659
CYP1A2	0.295458	0.295418	0.295458	0.445108	0.614736	0.614736	0.546419	0.445207	0.614831	0.553429	0.445108	0.339761
CYP1B1	0.0225545	0.0225511	0.0225545	0.019743900000000002	22.261564	22.261564	22.741321499999998	0.0197473	22.265648	0.0197527	0.019743900000000002	0.02181047
CYP1D1P	0	0	0	0	0	0	0	0	0	0	0	0
CYP20A1	17.044652	17.044211	17.044652	12.660758	6.354380284009999	6.354380284009999	6.279867	12.662223000000001	6.35591529422	11.803203	12.660758	17.457551
CYP21A1P	0.308266183095	0.308326177624	0.308266183095	0.550373	0.186957	0.186957	0.255249	0.550484	0.186984	0.57367	0.550373	0.26431689999999997
CYP21A2	0.675454252	0.675433222	0.675454252	0.332732814	0.324152855	0.324152855	0.29515244	0.33277284900000004	0.32422428799999997	0.3864898	0.332732814	0.3389737611
CYP24A1	0.1625218	0.1625162	0.1625218	0.39574030000000004	0	0	0	0.3956659	0	0.33814551	0.39574030000000004	0.05417388
CYP26A1	0	0	0	0	0	0	0	0	0	0	0	0
CYP26B1	0.142543	0.142544	0.142543	0.0669524	0	0	0	0.0669683	0	0.04689	0.0669524	0.142566
CYP26C1	0.056734	0.0567258	0.056734	0.0127832	0	0	0	0.0127863	0	0.0191844	0.0127832	0.0283546
CYP27A1	0.0540689	0.0540619	0.0540689	0.0811859	44.956213	44.956213	46.230869	0.0812032	44.963111999999995	0.0831342	0.0811859	0.0716183
CYP27B1	0.735515	0.7358688	0.735515	0.824605	0.1362052	0.1362052	0.198067005	0.82471	0.1362261	0.8809549999999999	0.824605	0.413607
CYP27C1	0.325942	0.325908	0.325942	0.0615709	0.0608189	0.0608189	0.0481358	0.0615681	0.0608253	0.112303	0.0615709	0.206712
CYP2A13	0	0	0	0	0	0	0	0	0	0	0	0
CYP2A6	0.8627428	0.8627097	0.8627428	0.3958508	0	0	0	0.3958848	0	0.48819049999999997	0.3958508	0.4577928
CYP2A7	0	0	0	0.11492	0.100342	0.100342	0.100382	0.114895	0.100341	0.459667	0.11492	0
CYP2A7P1	0	0	0	0	0	0	0	0	0	0	0	0
CYP2A7P2	0	0	0	0	0	0	0	0	0	0	0	0
CYP2AB1P	0	0	0	0	0	0	0	0	0	0	0	0
CYP2AC1P	0	0	0	0	0	0	0	0	0	0	0	0
CYP2B6	0.4213363	0.4212926	0.4213363	0.192866	0.1803356	0.1803356	0.1483097	0.1928984	0.18036069999999998	0.25508790398648	0.192866	0.39985100425408
CYP2B7P	0.38503600000000004	0.38499	0.38503600000000004	0.39595569999999997	0.1779352	0.1779352	0.18617050000000002	0.39602780000000004	0.1779667	0.40968800000000005	0.39595569999999997	0.270919
CYP2C18	0.0439012	0.0438965	0.0439012	0	0	0	0	0	0	0	0	0.0219441
CYP2C19	0.0348367	0.034832	0.0348367	0.282932	0.424162	0.424162	0.387326	0.282994	0.424228	0.293553	0.282932	0.0580382
CYP2C23P	0	0	0	0	0	0	0	0	0	0	0	0
CYP2C56P	0	0	0	0	0	0	0	0	0	0	0	0
CYP2C58P	0	0	0	0	0	0	0	0	0	0	0	0
CYP2C59P	0	0	0	0	0	0	0	0	0	0	0	0
CYP2C60P	0	0	0	0	0	0	0	0	0	0	0	0
CYP2C61P	0	0	0	0	0	0	0	0	0	0	0	0
CYP2C8	0.122781	0.122766	0.122781	0.109417	0	0	0	0.109437	0	0.1717077	0.109417	0.1132746
CYP2C9	0.2680799	0.2680658	0.2680799	0.1992721	0.13552	0.13552	0.169445	0.19928759999999998	0.135556	0.23793589999999998	0.1992721	0.40208599999999994
CYP2D6	10.1728753154	10.17168633557	10.1728753154	8.435083180302263	1.9952798900000002	1.9952798900000002	1.97097582	8.436749086302187	1.99556446	8.921788756929	8.435083180302263	9.81135043
CYP2D7	9.038900600267915	9.038570800267761	9.038900600267915	7.5675627686	2.3718708	2.3718708	2.3178901	7.56762758652	2.3724666	8.302438856	7.5675627686	8.9723322
CYP2D8P	2.3808323097	2.3805753077	2.3808323097	3.20749	1.1333855	1.1333855	0.969249	3.20805	1.1335445	3.3568	3.20749	2.17106691
CYP2E1	2.59481370313381	2.59464530301516	2.59481370313381	3.8694908	0.0527737	0.0527737	0.1303084	3.8693443	0.0527823	3.28545020971	3.8694908	2.064682900730952
CYP2F1	0	0	0	1.0108160000000002	0.1638169	0.1638169	0.2960369	1.010748	0.1638769	0.469584	1.0108160000000002	0.134844
CYP2F2P	0.675594	0.675538	0.675594	0.4206881	0.67576	0.67576	0.39192099999999996	0.42074439999999996	0.675839	0.3269177	0.4206881	0.63198
CYP2G1P	0.162621	0.162611	0.162621	0	0.0194111	0.0194111	0.00970673	0	0.0194141	0	0	0.1626007
CYP2G2P	0	0	0	0	0	0	0	0	0	0	0	0
CYP2J2	0.198746	0.198722	0.198746	0.24662035	0.0455398	0.0455398	0.0151818	0.24666860999999998	0.0455464	0.20536078	0.24662035	0.132451
CYP2R1	10.586894	10.587636999999999	10.586894	14.023437	8.118435	8.118435	6.8411480000000005	14.021609	8.120702	15.237813	14.023437	10.44581905
CYP2S1	1.12843	1.12827	1.12843	0.874021	11.205069	11.205069	11.027272	0.87412	11.20762	0.8119620000000001	0.874021	1.411554
CYP2T1P	0.2808733	0.2808395	0.2808733	0.498634	1.7315151999999998	1.7315151999999998	1.6597117000000001	0.498734	1.731775	0.42899380000000004	0.498634	0.338974
CYP2T3P	0.175834	0.175825	0.175834	0	0.105414	0.105414	0.210884	0	0.105442	0	0	0.131863
CYP2U1	0.474009	0.4739528	0.474009	0.959123	0.14419130000000002	0.14419130000000002	0.1028665	0.959298	0.1442119	0.8119069999999999	0.959123	0.546235
CYP2W1	0.109072	0.109132	0.109072	0	0.114863	0.114863	0.1299961	0	0.114894	0.110463	0	0.2731383
CYP39A1	0	0	0	0.0514986	0	0	0	0.0515093	0	0.0257615	0.0514986	0
CYP3A137P	0	0	0	0	0	0	0	0	0	0	0	0
CYP3A4	0.0925453	0.0925334	0.0925453	0.0475579	0	0	0	0.047568	0	0.0594789	0.0475579	0.106107
CYP3A43	0.1275463	0.1275325	0.1275463	0.34737840000000003	0.205926	0.205926	0.3604099	0.34743419999999997	0.20595519999999998	0.3732742	0.34737840000000003	0.14489559999999999
CYP3A5	1.6703637	1.6701474	1.6703637	2.267175	1.3548623	1.3548623	1.0987084	2.26758	1.3550796	2.1348195	2.267175	2.151502000202308
CYP3A51P	0.24776	0.247876	0.24776	0	0	0	0	0	0	0	0	0.224227
CYP3A52P	0	0	0	0	0	0	0	0	0	0	0	0
CYP3A54P	0	0	0	0	0	0	0	0	0	0	0	0
CYP3A7	0	0	0	0.409815	0	0	0.11016870000000001	0.409817	0	0.249424	0.409815	0.0521188
CYP3A7-CYP3A51P	0.0426519	0.0426455	0.0426519	0.331485	0.173834	0.173834	0.0954682	0.331547	0.173858	0.169061	0.331485	0.0665412
CYP46A1	0.4709104	0.47084000000000004	0.4709104	0.7754247	0.282129	0.282129	0.27695	0.7755649	0.282174	0.669335	0.7754247	0.4290557
CYP46A4P	0	0	0	0	0	0	0	0	0	0	0	0
CYP4A11	0.0871862	0.0871752	0.0871862	0.156809	0.056214	0.056214	0.0330918	0.156841	0.0562219	0.14753206	0.156809	0.0917115
CYP4A22	0	0	0	0.0333153	0.0451291	0.0451291	0.0641735	0.0333227	0.0451356	0.0200862	0.0333153	0.021476
CYP4A26P	0	0	0	0	0	0	0	0	0	0	0	0
CYP4A27P	0	0	0	0	0	0	0	0	0	0	0	0
CYP4A43P	0	0	0	0	0	0	0	0	0	0	0	0
CYP4A44P	0	0	0	0	0	0	0	0	0	0	0	0
CYP4B1	0.8473630000000001	0.8473820000000001	0.8473630000000001	1.6167001	1.08038	1.08038	0.739697	1.6165954999999999	1.08067	1.10594	1.6167001	0.3833523
CYP4F10P	0	0	0	0	0	0	0	0	0	0	0	0
CYP4F11	4.74864e-7	4.74645e-7	4.74864e-7	9.64051e-9	4.56343e-8	4.56343e-8	3.65917e-8	9.65011e-9	4.56506e-8	6.02829e-7	9.64051e-9	3.59458e-7
CYP4F12	0.132345	0.132345	0.132345	0.372529	0	0	0.0440786	0.3725965	0	0.376762779	0.372529	0.19854
CYP4F2	0	0	0	0	0.158436	0.158436	0.1475329	0	0.158477	0	0	0
CYP4F22	1.207166	1.207012	1.207166	2.07715	5.49296	5.49296	5.533580000000001	2.077593	5.493790000000001	2.180351	2.07715	1.093577
CYP4F23P	0	0	0	0.0733598	0	0	0	0.0733732	0	0.0733931	0.0733598	0
CYP4F24P	0	0	0	0	0	0	0	0	0	0	0	0
CYP4F25P	0.322712	0.322722	0.322712	0.380675	0.129956	0.129956	0.19501	0.380642	0.130001	0.643251	0.380675	0.645652
CYP4F27P	0	0	0	0	0	0	0	0	0	0	0	0
CYP4F29P	3.584284	3.584061	3.584284	6.921099	0.34948500000000005	0.34948500000000005	0.321291	6.921687	0.349575	6.513358	6.921099	3.089825
CYP4F3	0	0	0	0	0.575088	0.575088	0.1858258	0	0.574963	0.0817596	0	0.0147181
CYP4F30P	0	0	0	0.317532	0	0	0	0.317596	0	0.283178	0.317532	0
CYP4F32P	0	0	0	0.0799048	0	0	0	0.0798965	0	0.0783204	0.0799048	0
CYP4F34P	0	0	0	0	0	0	0	0	0	0	0	0
CYP4F35P	1.38727	1.38708	1.38727	4.94211	0.0671687	0.0671687	0.0335885	4.94322	0.0671791	5.05254	4.94211	1.15675
CYP4F36P	0	0	0	0	0	0	0	0	0	0	0	0
CYP4F44P	0	0	0	0	0	0	0	0	0	0	0	0
CYP4F60P	0	0	0	0.210425	0	0	0	0.210412	0	0.0957	0.210425	0
CYP4F62P	0.188331	0.188307	0.188331	0	0.0345318	0.0345318	0.0559782	0	0.034537	0	0	0.196125
CYP4F8	0.351783	0.351734	0.351783	0.632893	0.180719	0.180719	0.181019	0.633038	0.180747	0.6189969	0.632893	0.511257
CYP4F9P	0	0	0	0	0	0	0	0	0	0	0	0
CYP4V2	21.146948	21.144213	21.146948	17.959411	5.358923000000001	5.358923000000001	5.602416	17.963329	5.359757	17.6136522	17.959411	20.870696
CYP4X1	0	0	0	0	0	0	0	0	0	0	0	0
CYP4Z1	0	0	0	0	0	0	0	0	0	0	0	0
CYP4Z2P	0	0	0	0	0	0	0	0	0	0	0	0
CYP51A1	4.3373740000000005	4.33737	4.3373740000000005	2.39811	0.546643	0.546643	0.3866364	2.39803	0.5468	3.256991	2.39811	5.133257
CYP51A1P1	0	0	0	0	0	0	0	0	0	0	0	0
CYP51A1P2	0.0441386	0.0441338	0.0441386	0	0	0	0	0	0	0.0199801	0	0.0446098
CYP51A1P3	0	0	0	0	0	0	0	0	0	0	0	0
CYP7A1	0	0	0	0	0.0326901	0.0326901	0.0327027	0	0.0326952	0	0	0
CYP7B1	0.2036884	0.2036888	0.2036884	0	0	0	0	0	0	0.0127157	0	0.140693
CYP8B1	0.0384588	0.0384532	0.0384588	0.0578316	0.0185474	0.0185474	0.0248582	0.0578453	0.0185503	0.0501519	0.0578316	0.0307893
CYR61	0.0742157	0.074217	0.0742157	0.0609073	0.0596958	0.0596958	0.0597106	0.0609202	0.059712	0.0243745	0.0609073	0.2227
CYS1	0	0	0	0	0	0	0	0	0	0	0	0
CYSLTR1	13.13108	13.12931	13.13108	2.692	8.709684	8.709684	8.709302	2.69262	8.711004	2.62164	2.692	13.32554
CYSLTR2	2.8986240000000003	2.898279	2.8986240000000003	1.608591	5.3289319	5.3289319	5.8437149999999995	1.608955	5.3297364	1.6522579999999998	1.608591	2.884249
CYSRT1	0.152787	0.152772	0.152787	0.254355	0.183163	0.183163	0.263969	0.254396	0.183188	0.300135	0.254355	0.153222
CYSTM1	8.923105	8.923141	8.923105	7.356369000000001	18.7320334	18.7320334	19.980363753685	7.35619	18.737309	7.621595	7.356369000000001	8.8668
CYTH1	343.8395486	343.8058364	343.8395486	300.768126	121.098796	121.098796	121.223905	300.821755	121.11719599999999	302.868142	300.768126	343.215375
CYTH2	46.140968	46.138013	46.140968	37.702561	40.708781	40.708781	40.788124	37.705977	40.715488	35.4923827	37.702561	44.852018
CYTH3	9.175789	9.175543	9.175789	21.5781835	4.4894165600000004	4.4894165600000004	4.5387889999999995	21.5786669	4.49036187	22.480645	21.5781835	10.008502189154
CYTH4	29.085532999999998	29.090427	29.085532999999998	40.294681	47.961664	47.961664	50.502632	40.285263	47.961044	41.729548	40.294681	29.206413
CYTIP	205.6333798	205.6121743	205.6333798	119.38126009999999	116.9433539	116.9433539	116.59238520000001	119.4034429	116.96116660000001	122.69394799999999	119.38126009999999	204.5306836
CYTL1	0.205231	0.205215	0.205231	0.0678044	0.1187673	0.1187673	0.23759329999999998	0.0678009	0.1187994	0.0678076	0.0678044	0.170994
CYYR1	0.12695	0.126932	0.12695	0	0.0310056	0.0310056	0.0620189	0	0.0310105	0.00881214	0	0.1005547
D2HGDH	31.1861102	31.1874502	31.1861102	41.790017	22.449495	22.449495	21.430729	41.788775	22.455583	42.649495	41.790017	32.3978221
DAAM1	8.753514042563	8.754215273077	8.753514042563	4.2541269999999995	1.8540865	1.8540865	2.0323778999999997	4.253407	1.8543619	4.248722	4.2541269999999995	8.1558148
DAAM2	0.037985359658	0.037980048356	0.037985359658	0.0486741932634	0.0103886	0.0103886	0.00692662	0.0486846448404	0.0103903	0.046386596093	0.0486741932634	0.044699927594
DAB1	2.4725221	2.4723951	2.4725221	1.20197878036	0	0	0	1.202087580573	0	1.25683917063	1.20197878036	3.0313066
DAB2	0.31333371	0.31332870999999995	0.31333371	0.6514753	0.40594529999999995	0.40594529999999995	0.4496949083	0.6514255	0.4060688	0.3875855	0.6514753	0.25548377
DAB2IP	0.00866377	0.00866246	0.00866377	0.0936296	0.0407037	0.0407037	0.05880157	0.0936531	0.0407103	0.0897738	0.0936296	0.00865976
DACH1	0.0642585	0.0642491	0.0642585	0.0183357	0.148068	0.148068	0.183986	0.0183399	0.148092	0.0115866	0.0183357	0.044961
DACH2	0.103035	0.103023	0.103035	0.274067	0.10012104	0.10012104	0.10525304	0.274121	0.10013591	0.172714	0.274067	0.168173
DACT1	0.68285	0.682753	0.68285	0.137604	0.054909519999999996	0.054909519999999996	0.0701273	0.137636	0.05491782	0.108688	0.137604	0.75427
DACT2	0	0	0	0	0	0	0	0	0	0	0	0
DACT3	0.466803	0.466739	0.466803	0.5602307999999999	0.6484057	0.6484057	0.580349	0.5603589	0.6485077	0.7062314000000001	0.5602307999999999	0.633419
DAD1	74.035286	74.033446	74.035286	62.016034	101.861981	101.861981	103.931808	62.018051	101.88789799999999	63.089183	62.016034	77.19592499999999
DAG1	5.771463	5.770663	5.771463	4.487057500000001	4.687061	4.687061	4.66488550012527	4.4881405999999995	4.687854	4.7575325	4.487057500000001	5.7577501
DAGLA	0.48231029999999997	0.4822379	0.48231029999999997	0.1400150248135	3.41546	3.41546	3.472814679	0.1400500248282	3.41602	0.17277234112	0.1400150248135	0.471508
DAGLB	5.39476	5.394376	5.39476	10.210021	17.445919	17.445919	15.718961	10.210818	17.449295	10.092281	10.210021	6.499991
DALRD3	22.101227	22.099178000000002	22.101227	21.247794	13.399046	13.399046	13.148399999999999	21.2500332	13.401781	22.035881	21.247794	21.387721
DAND5	0.73266	0.732577	0.73266	0.584427	0.546328	0.546328	0.365433	0.584537	0.546408	0.509725	0.584427	0.647777
DAO	0	0	0	0	0.0465775	0.0465775	0.0698745	0	0.0465836	0	0	0
DAOA	0.106424	0.106416	0.106424	0.0966792	0.0566206	0.0566206	0.0566272	0.0966904	0.0566276	0.128958	0.0966792	0.070937
DAP	3.048813	3.049871	3.048813	0.973036	0.8595812	0.8595812	1.533461	0.972803	0.8598037	1.2319819	0.973036	2.214835
DAP3	113.768247	113.764743	113.768247	101.793425	75.493214	75.493214	77.095466	101.792912	75.508217	99.033096	101.793425	114.04507700584641
DAP3P1	0.483677	0.48386	0.483677	0.457156	0	0	0	0.456887	0	0.228752	0.457156	0.967809
DAP3P2	0.997081	0.997117	0.997081	0	0	0	0	0	0	0.0764327	0	0.582386
DAPK1	0.327364304191952	0.32732100419648597	0.327364304191952	0.2395616063	59.0907698	59.0907698	57.7788713	0.2396114147	59.102905400000004	0.408460655	0.2395616063	0.2850973
DAPK2	2.1982747	2.1981919999999997	2.1982747	3.817377	1.5906511	1.5906511	1.401119	3.817004	1.5911145	3.789654	3.817377	2.1572569
DAPK3	17.31548	17.314610000000002	17.31548	18.78032	26.461181	26.461181	26.667683	18.78225	26.466661	17.54551	18.78032	18.954151
DAPL1	0.170094	0.17009	0.170094	0.159952	0	0	0	0.159962	0	0.140659	0.159952	0.0810148
DAPP1	9.570219999999999	9.56941	9.570219999999999	3.456277	10.32136	10.32136	9.54832	3.456693	10.3227	3.603312	3.456277	8.99855
DARS	48.058352	48.054922	48.058352	40.585341	19.2667456	19.2667456	18.8792854	40.587804	19.2707345	40.268872	40.585341	48.272355999999995
DARS2	3.228005	3.2281129999999996	3.228005	2.645219	2.128565	2.128565	2.223341	2.644976	2.128674	2.723514	2.645219	1.95046819
DAW1	0.144573	0.144575	0.144573	0.0453185	0.0945303	0.0945303	0.11304819999999999	0.0453283	0.0945577	0.078977	0.0453185	0.10967199999999999
DAXX	22.054608599999998	22.0531618	22.054608599999998	22.739275148	13.607108651523907	13.607108651523907	13.132667267497	22.741771	13.609823714125415	22.54213193637	22.739275148	19.1662519
DAZ1	0	0	0	1.14694e-7	0	0	0	1.14822e-7	0	1.20163e-6	1.14694e-7	0
DAZ2	0	0	0	0	0	0	0	0	0	0	0	0
DAZ3	0	0	0	0	0	0	0	0	0	0	0	0
DAZ4	0	0	0	0.0310872	0	0	0	0.0310933	0	0.0155497	0.0310872	0
DAZAP1	98.19033	98.18276999999999	98.19033	93.876232	68.40526726522	68.40526726522	68.8594235	93.888325	68.41600886175	94.508169	93.876232	99.81506000733285
DAZAP2	630.910527	630.8848909999999	630.910527	485.442847	677.639424	677.639424	674.748858	485.476228	677.769227	490.58617300000003	485.442847	634.466233
DAZAP2P1	0	0	0	0	0	0	0	0	0	0	0	0
DAZL	0.00993798	0.00993662	0.00993798	0.0933914	0	0	0	0.0933958	0	0.046706399999999995	0.0933914	0.0099339
DBF4	54.198184999999995	54.196310000000004	54.198184999999995	57.532332	4.6489677	4.6489677	4.816623	57.537735999999995	4.650075	59.345147	57.532332	56.189461
DBF4B	1.7794792	1.7792765	1.7794792	2.0371019	1.4183080000000001	1.4183080000000001	1.4381158	2.0374513	1.418528	2.2310542	2.0371019	2.079778
DBF4P1	0.0911315	0.0911201	0.0911315	0.0641337	0	0	0	0.0641466	0	0.113103	0.0641337	0.109495
DBH	3.36589	3.36544	3.36589	1.41391	0.00876207	0.00876207	0.0262894	1.41422	0.00876343	1.6670612999999999	1.41391	3.39764
DBI	82.282347	82.281201	82.282347	75.65016	167.62327000000002	167.62327000000002	168.75178599999998	75.650588	167.66990299999998	76.05049	75.65016	84.067372
DBIL5P	0.0424613	0.0424589	0.0424613	0.15562775	0.0678614	0.0678614	0.0678793	0.15561214999999998	0.0678793	0.123648	0.15562775	0.0424568
DBIL5P2	0	0	0	0	0.334831	0.334831	0.231064	0	0.33488	0	0	0
DBIP1	0	0	0	0	0	0	0	0	0	0	0	0
DBIP2	0	0	0	0	0	0	0	0	0	0	0	0
DBN1	1.3902104	1.3900975	1.3902104	9.927814999999999	2.0212688	2.0212688	1.9666592	9.927966	2.0216188	9.129825	9.927814999999999	1.344106
DBNDD1	0.7720149	0.7719173	0.7720149	0.023023	0.0451675	0.0451675	0.0723524	0.0230288	0.0451745	0.0873114	0.023023	0.7133994
